"order_id","material","material_description","amount","start","end"
"1304132","122.889.615.200","KAMMERRING TYP2 GELOETET!D241/116X34,5","18.000","6/14/2018","6/29/2018"
"1304136","122.889.617.200","KAMMERRING TYP3 GELOETET!D241/116X34,5","12.000","7/9/2018","7/19/2018"
"1304999","123.602.807.001","LATERNE DV-161!D173/108X300","2.000","6/21/2018","7/17/2018"
"1305000","123.602.796.001","LATERNE SV-161!D173/108X285","2.000","6/25/2018","7/17/2018"
"1305004","122.879.968.001","LATERNE SV-181!D193/122X220","4.000","6/20/2018","7/18/2018"
"1305005","123.618.196.001","LATERNE SV-218!D233/143X240","1.000","6/26/2018","7/19/2018"
"1305268","123.620.305.001","VENTILDECKEL!D370X39","12.000","7/3/2018","7/18/2018"
"1305269","123.620.279.001","VENTILDECKEL!D370X39","12.000","6/15/2018","7/19/2018"
"1305300","122.235.127.001","KUPPLUNGSMUTTER!D216/111X114","4.000","6/29/2018","7/19/2018"
"1306121","123.606.207.201","ZYL-BLOCK ABPRESSEN!6LP190-5C_1","1.000","6/27/2018","7/23/2018"
"1306150","123.604.584.001","VERSCHLUSSDECKEL!D135X94","5.000","7/5/2018","7/18/2018"
"1307034","122.854.836.001","ZWISCHENSTUECK DK-F!D146X49,5","75.000","7/5/2018","7/19/2018"
"1307068","000.630.245.183","ABSTREIFELEMENT LW200!D73/65X12","40.000","6/13/2018","7/12/2018"
"1307241","123.618.177.001","ZYLINDER!1355X1740X1210","1.000","6/8/2018","7/18/2018"
"1307535","122.868.959.002","DRUCKVENTILKOERPER EXXON!D147X77","3.000","6/27/2018","7/19/2018"
"1308118","106.010.727.002","DRUCKRING!D259/238X13,5","30.000","6/27/2018","7/12/2018"
"1308149","106.010.726.200","FED FUEHRG RING!D288/239X18","10.000","7/2/2018","7/10/2018"
"1308475","120.713.581.003","KOMPRESSORSCHILD EN!148X105X1","1.000","7/3/2018","7/16/2018"
"1308476","120.713.583.002","ZYLINDERSCHILD EN!148X105X1","4.000","7/3/2018","7/16/2018"
"1308477","123.605.869.001","TAG-NR SCHILD!50X15X1","6.000","7/3/2018","7/17/2018"
"1308478","120.711.800.201","KW-LEITUNG!G1""-1"" 150LBS SCHED80S L200","4.000","6/27/2018","7/11/2018"
"1308479","120.713.125.206","KW-LEITUNG!G1""-1"" 150LBS SCHED80S L150","2.000","6/28/2018","7/16/2018"
"1308480","123.610.515.200","KW-LEITUNG!G1-1"" 150LBS SCHED80S","1.000","6/28/2018","7/16/2018"
"1308481","120.711.800.200","KW-LEITUNG!G1""-1"" 150LBS SCHED80S L180","5.000","6/27/2018","7/11/2018"
"1308482","123.603.424.200","KW-LEITUNG!G1""-1"" 150LBS SCHED80S","2.000","6/28/2018","7/17/2018"
"1308483","123.603.434.200","KW-LEITUNG!G1"" 150LBS SCHED80S","1.000","6/28/2018","7/16/2018"
"1308484","123.610.087.200","KW-LEITUNG!UEBERTRITT G1""","1.000","6/28/2018","7/11/2018"
"1308485","123.603.437.200","KW-LEITUNG!G1"" 150LBS SCHED80S","1.000","6/28/2018","7/16/2018"
"1308486","123.610.085.200","KW-LEITUNG!UEBERTRITT G1""","1.000","6/22/2018","7/6/2018"
"1308487","123.603.413.200","KW-LEITUNG!G1""-1"" 150LBS SCHED80S","2.000","6/27/2018","7/17/2018"
"1308488","120.710.210.203","ROHRANSCHLUSS!G1""-1""","3.000","6/27/2018","7/17/2018"
"1308489","123.602.134.200","KOLBENSTANGENSCHMIERUNG!LP190","1.000","7/6/2018","7/10/2018"
"1308491","120.714.327.001","SCHILDER!32X26","1.000","7/11/2018","7/13/2018"
"1309321","120.709.747.001","GEHAEUSE!D217/153X56","1.000","6/26/2018","7/18/2018"
"1309737","122.232.184.001","DRUCKVENTILSITZ!D110X30","6.000","6/27/2018","7/19/2018"
"1300402","123.617.884.001","KOLBENSTANGE WCCO!D45X747,5 (CLASS)","4.000","3/29/2018","7/20/2018"
"1298215","122.804.032.200","OELABLAUF VON FUEHRUNGSLAGER!3K140/3K160","3.000","7/11/2018","7/17/2018"
"1295867","123.614.247.200","ZYL-BLOCK ABPRESSEN CSS!2C3A","1.000","4/12/2018","7/20/2018"
"1296719","122.131.816.001","GEHAEUSE!D425/124X118","8.000","5/7/2018","7/12/2018"
"1297969","120.709.064.001","KOLBENSTANGE GESCHMIERT!D40X744,5","4.000","3/8/2018","7/10/2018"
"1298595","122.458.509.001","HALTERING!D165/135X11","20.000","7/4/2018","7/18/2018"
"1299470","123.605.107.200","GESTELL ABPRESSEN!2KL90 (LR)","2.000","6/21/2018","7/17/2018"
"1299662","123.618.935.200","SCHMIERGRUPPE ZU KURBELTRIEB!CS_01","1.000","6/18/2018","7/23/2018"
"1299952","122.700.111.200","DISTANZRING NR1!D365/105,5X51","3.000","6/8/2018","7/5/2018"
"1299954","120.706.062.200","KAMMERRING 8!D365/105,5X51","2.000","6/12/2018","7/12/2018"
"1300341","123.608.970.200","OELABLAUF VON FUEHRUNGSLAGER!2K160","4.000","7/13/2018","7/16/2018"
"1300345","000.600.278.509","DECKEL GESTELL!173X173X46","9.000","6/19/2018","7/18/2018"
"1301075","122.887.326.002","KOLBENSTANGE WCCO!D167X2075 (ABS,LR)","1.000","5/22/2018","7/13/2018"
"1301372","000.630.113.123","K-MANTEL!D525/495X180","4.000","7/9/2018","7/16/2018"
"1301474","123.618.600.198","KOMPRESSOR PROBELAUF!3C1SC3.61_1","1.000","6/12/2018","8/3/2018"
"1301790","122.841.059.200","ROHRLEIT IM GESTELL!","2.000","6/29/2018","7/18/2018"
"1302134","123.618.849.001","KOLBENOBERTEIL!D306X197","2.000","7/3/2018","7/19/2018"
"1302412","106.010.407.203","ABSTREIFELEMENT LW200!D83/75X12","60.000","6/12/2018","7/19/2018"
"1302437","123.618.837.001","ZYLINDER!1300X560X900","1.000","6/8/2018","7/17/2018"
"1302454","122.854.326.200","DICHTRING!D125/90,6X56","1.000","7/13/2018","7/18/2018"
"1303339","123.602.488.001","LATERNE DV-218!D230/180X254,5","8.000","6/21/2018","7/18/2018"
"1303690","120.707.263.001","KAMMERRING!D148/137X27","2.000","6/27/2018","7/17/2018"
"1305700","000.600.324.081","FED FUEHRG RING!D214/179X15","15.000","6/1/2018","7/27/2018"
"1305762","122.870.809.001","KAMMERRING NR.4!D145/68X30","5.000","6/6/2018","7/10/2018"
"1306123","123.608.980.202","ZYL-BLOCK NAS ABPRESS!6LP190-5C_1(CLASS)","1.000","6/27/2018","7/23/2018"
"1306155","123.607.537.200","ENTLUEFTUNGSVENTIL!G1""X47","15.000","7/16/2018","7/19/2018"
"1307107","120.713.744.001","SCHILDER!32X26","1.000","7/13/2018","7/13/2018"
"1309315","120.709.687.201","DICHTRING KOMPL.!D104","4.000","7/16/2018","7/18/2018"
"1310365","122.806.214.001.1","MUTTER!M48X3X42","25.000","7/4/2018","7/18/2018"
"1310797","000.600.512.303","DRUCKRING!D152/138X11","62.000","7/20/2018","7/19/2018"
"1294776","122.853.041.001","KOLBENSTANGE WCCO!D90X1902","4.000","2/2/2018","7/5/2018"
"1298670","122.229.839.200","KREUZKOPFSCHUH!600X460X105","4.000","5/15/2018","7/20/2018"
"1300443","123.617.816.001","KS-F-LAGER!D75","4.000","6/7/2018","6/27/2018"
"1300850","122.853.141.001","VENTILDECKEL!D433X44","12.000","6/27/2018","7/3/2018"
"1302263","123.602.291.001","ZYL-BLOCK!1010X540X850(CLASS)","1.000","6/11/2018","7/23/2018"
"1302274","123.602.758.001","ZYLINDER!1010X440X850(CLASS)","1.000","6/8/2018","7/31/2018"
"1303056","123.606.390.001","GESTELL!908X1120X1320 (CLASS)","3.000","5/16/2018","7/24/2018"
"1303166","120.702.583.001","GEHAEUSE!D188/108X58,5","3.000","6/27/2018","7/20/2018"
"1303968","123.617.197.001","ZYL-DECKEL!D580X255","2.000","6/13/2018","6/29/2018"
"1305260","123.620.271.001","GRUNDBUECHSE!D120/68X74","3.000","6/29/2018","7/12/2018"
"1305261","122.872.386.001","DECKEL!D136/68X10","9.000","7/3/2018","7/5/2018"
"1305265","122.865.190.001","VENTILDECKEL ABH. TE!181-16-32(CLASS)","12.000","6/8/2018","7/19/2018"
"1305366","122.876.366.001","INNENRING!D231/103X58","30.000","6/25/2018","7/2/2018"
"1305367","122.876.366.001","INNENRING!D231/103X58","12.000","6/28/2018","7/3/2018"
"1306015","122.332.902.200","MUTTER!M130X6","40.000","6/15/2018","7/16/2018"
"1306119","123.605.544.201","ZYLINDER ABPRESSEN!KD115(CLASS)","1.000","7/4/2018","7/23/2018"
"1306120","123.602.862.201","ZYL-BLOCK ABPRESSEN!6LP190-5C_1","1.000","6/20/2018","7/23/2018"
"1306139","123.605.544.201","ZYLINDER ABPRESSEN!KD115(CLASS)","1.000","7/3/2018","7/23/2018"
"1306778","120.713.581.003","KOMPRESSORSCHILD EN!148X105X1","1.000","7/9/2018","7/16/2018"
"1307131","000.600.278.509","DECKEL GESTELL!173X173X46","9.000","6/19/2018","7/18/2018"
"1307459","106.012.425.200","STANGE!D38X1760","7.000","7/6/2018","7/23/2018"
"1308262","122.887.902.002","VENTILDECKEL!D285X79 (CLASS)","2.000","7/11/2018","7/19/2018"
"1309931","120.713.581.003","KOMPRESSORSCHILD EN!148X105X1","3.000","7/6/2018","8/2/2018"
"1310658","123.618.600.900","KURBELTRIEB SPEDI!3C1SC3.61_1","1.000","7/16/2018","8/9/2018"
"1287621","125.612.144.200","GESTELLVERANKERUNG!6BA ZEILE 1168","1.000","5/28/2018","7/13/2018"
"1295866","123.614.247.201","ZYLINDER SPEDITION CSS!2C3A","1.000","7/20/2018","7/25/2018"
"1297070","123.600.920.201","ZAHNRADOELPUMPE!K158/160","2.000","6/15/2018","6/21/2018"
"1298508","123.618.165.001","LATERNE SV-323!D340/256X300","8.000","6/19/2018","7/25/2018"
"1299048","106.108.825.200","SCHUBSTANGE!2K160","10.000","5/14/2018","7/11/2018"
"1299344","123.617.805.200","ZYLINDER!610S","1.000","6/6/2018","8/3/2018"
"1299612","122.866.317.002","VENTILDECKEL ABH. TE!181-25-50","2.000","5/28/2018","7/19/2018"
"1300902","123.607.061.001","KOLBENSTANGE CRO TROCKENLAUF!D65X1644","2.000","3/26/2018","7/23/2018"
"1300971","123.608.893.001","KOLBENMANTEL!D824/730X384","2.000","5/22/2018","7/20/2018"
"1301022","123.605.303.200","ZYL-BLOCK!2KL90-2A_1(CLASS)","2.000","5/13/2018","7/27/2018"
"1301486","123.618.600.199","KOMPRESSOR MIT ROHRL.!3C1SC3.61_1","1.000","6/29/2018","8/9/2018"
"1302854","122.850.050.200","LAGERSTUETZE/DECKEL!294X290X79","2.000","6/29/2018","7/16/2018"
"1302935","122.856.058.200","KAMMERRING NR.2.5!D210/96,5X30","5.000","6/20/2018","7/10/2018"
"1303142","122.855.395.200","KAMMERRING NR.1!D210/96,5X30","15.000","6/8/2018","7/10/2018"
"1303161","120.707.265.001","GEHAEUSE!D175/119X88","3.000","6/27/2018","7/25/2018"
"1303162","120.707.264.001","GEHAEUSE!D148/104X37","3.000","6/27/2018","7/20/2018"
"1303164","120.707.263.001","KAMMERRING!D148/137X27","3.000","6/27/2018","7/18/2018"
"1303165","120.707.262.001","DECKRING!D184/105X20","3.000","6/28/2018","7/25/2018"
"1303167","120.702.577.200","ZWISCHENRING!D102","3.000","6/28/2018","7/23/2018"
"1303168","120.702.585.001","GEHAEUSE!D190/112X49","3.000","6/27/2018","7/25/2018"
"1303969","122.855.997.001","LATERNE SV-181!D193/122X235","4.000","6/20/2018","7/19/2018"
"1304406","122.855.400.001","KAMMERRING NR.4!D210/96,5X30","40.000","6/12/2018","7/4/2018"
"1306758","122.887.127.001","VENTILDECKEL!D420X54","4.000","7/9/2018","7/16/2018"
"1306759","122.886.587.001","VENTILDECKEL!D420X54","4.000","7/6/2018","7/19/2018"
"1307235","123.604.122.001","KOLBENSTANGE WCCO!D80X1528","4.000","5/31/2018","7/23/2018"
"1307299","122.876.003.001","GRUNDBUECHSE!D210/96,5X115","3.000","7/5/2018","7/23/2018"
"1307587","122.873.277.001","ABSCHLUSSDECKEL!200X200X157","1.000","6/29/2018","7/19/2018"
"1309119","000.630.809.322","K-BODEN!O D240X107,5 VERKUPFERT","1.000","6/28/2018","7/12/2018"
"1309121","000.630.809.302","K-BODEN!U D240X107,5 VERKUPFERT","1.000","6/28/2018","7/12/2018"
"A140850A","NCR","NON COMFORMITY REPORT","4.000","6/27/2018","7/30/2018"
"1293772","123.616.366.200","ZYLINDER ABPRESSEN!GEB 280A_01","1.000","6/18/2018","7/23/2018"
"1295106","120.702.185.001","ZENTRALSCHRAUBE!D330/179X270","6.000","5/2/2018","7/30/2018"
"1296722","122.235.301.001","ANPRESSPLATTE!800X300X120","1.000","5/25/2018","7/25/2018"
"1297833","123.610.790.001","KK-KOERPER!D270X440","6.000","5/4/2018","7/19/2018"
"1300163","123.618.234.001","GEHAEUSE!D180/113X92","4.000","6/12/2018","7/19/2018"
"1300192","123.619.361.001","GEHAEUSE!D156/113X37","4.000","6/19/2018","7/12/2018"
"1300786","123.605.795.001","LATERNE SV-102!D124/40X225","2.000","6/29/2018","7/5/2018"
"1300788","123.605.791.001","LATERNE SV-102!D124/40X205","2.000","6/26/2018","7/2/2018"
"1301011","123.605.921.201","ZWISCHENSTUECK!ABPRESSEN","2.000","6/11/2018","7/20/2018"
"1301342","122.853.435.001","LATERNE SV-181!D193/122X240","4.000","6/21/2018","7/19/2018"
"1301489","123.618.600.200","KOMPRESSOR AUFSTELLUNG!3C1SC3.61_1","1.000","6/27/2018","8/22/2018"
"1301644","123.619.199.001","GRUNDRING!D440/120X125","1.000","4/4/2018","5/9/2018"
"1301809","106.074.114.200","KK-KOERPER!4D250","2.000","4/19/2018","7/19/2018"
"1302431","123.619.154.200","PACKUNGSPATRONE D90","2.000","7/18/2018","7/25/2018"
"1302455","122.863.658.200","PACKUNGSFLANSCH!D318/96.5X75","1.000","5/29/2018","7/17/2018"
"1302479","123.617.879.200","ANTRIEB!D1160X200","1.000","6/29/2018","8/2/2018"
"1302695","122.886.127.001","AUSSENRING EXXON!D341/215X53","2.000","7/18/2018","7/20/2018"
"1303283","000.630.227.023","ABSTREIFELEMENT LW200!D83/75X12","75.000","6/4/2018","7/16/2018"
"1303318","123.602.775.001","ZYL DECKEL!D315X230(CLASS)","1.000","7/9/2018","7/16/2018"
"1303464","123.602.684.001","KOLBENSTANGE WCCO!D75X954 (CLASS)","2.000","4/19/2018","7/23/2018"
"1304114","122.875.668.001","KAMMERRING TYP2300!D240/117X32","6.000","7/3/2018","7/16/2018"
"1304120","122.875.665.001","KAMMERRING TYP2100!D240/117X32","8.000","7/3/2018","7/16/2018"
"1306055","000.630.227.022","ABSTREIFELEMENT LW200!D83/75X12","75.000","5/23/2018","7/27/2018"
"1306610","122.889.617.200","KAMMERRING TYP3 GELOETET!D241/116X34,5","12.000","6/22/2018","7/10/2018"
"1307582","122.248.053.001","FLANSCH!D160/63X21","3.000","7/9/2018","7/23/2018"
"1307914","122.889.617.200","KAMMERRING TYP3 GELOETET!D241/116X34,5","6.000","7/3/2018","7/17/2018"
"1307957","123.619.358.200","KAMMERRING NR.3.1!D210/96,5X30","3.000","6/27/2018","7/18/2018"
"1309367","123.620.639.001.P","VENTILDECKEL ABH.!277-8-16-CP-S","2.000","7/13/2018","7/19/2018"
"A1291752A","NCR","NON COMFORMITY REPORT","1.000","8/27/2018","9/10/2018"
"1290931","122.856.463.200","ANTRIEB!D2040X250","1.000","5/31/2018","8/3/2018"
"1296720","120.702.313.001","ANPRESSPLATTE!800X300X120","2.000","5/28/2018","7/25/2018"
"1296721","122.235.304.001","ANPRESSPLATTE!800X300X120","1.000","5/25/2018","7/25/2018"
"1296723","122.235.303.001","ANPRESSPLATTE!800X300X120","2.000","5/25/2018","7/25/2018"
"1297750","123.604.561.200","KURBELTRIEB!3K160 (CLASS)","3.000","7/5/2018","7/27/2018"
"1297752","123.604.620.200","ZYL-BLOCK VORMONTAGE!3K160-3K_1 (CLASS)","3.000","7/5/2018","8/3/2018"
"1298031","122.842.427.001","DECKEL W-DICHT!D510X88,5","1.000","6/26/2018","7/2/2018"
"1298605","123.618.211.201","ZYL-BLOCK FUER SPEDITION!6LP250","1.000","7/13/2018","7/25/2018"
"1299472","123.605.096.200","SCHUBSTANGE!2K90/2KL90","4.000","6/19/2018","7/31/2018"
"1300588","123.605.641.001","VENTILDECKEL!202-8-16 (ABS)","14.000","5/3/2018","7/13/2018"
"1300589","123.610.720.001","VENTILDECKEL!202-8-16 (ABS)","4.000","5/3/2018","7/12/2018"
"1301099","123.605.943.200","KW-LEITUNG!G1/2"" 150LBS SCHED80S","2.000","7/13/2018","7/23/2018"
"1301524","122.462.257.200","U-PROFILSTAHL!","2.000","6/6/2018","7/19/2018"
"1302142","122.853.166.001","LATERNE SV-241!D256/173X215","4.000","6/21/2018","7/23/2018"
"1303143","122.855.406.200","KAMMERRING NR.2.3!D210/96,5X30","7.000","6/27/2018","7/16/2018"
"1303144","122.855.405.200","KAMMERRING NR.2.1!D210/96,5X30","7.000","7/4/2018","7/23/2018"
"1303348","123.602.666.200","KS-F-LAGER ABPRESSEN!D75","4.000","5/29/2018","7/3/2018"
"1303509","123.601.485.200","PACKUNGSPATRONE NR.3!D75","3.000","7/2/2018","7/5/2018"
"1303518","123.604.159.200","PACKUNGSPATRONE NR.2!D75","3.000","6/29/2018","7/2/2018"
"1303519","123.604.778.200","PACKUNGSPATRONE NR.1!D75","3.000","6/29/2018","7/2/2018"
"1303687","120.702.577.200","ZWISCHENRING!D102","2.000","6/28/2018","8/2/2018"
"1303688","120.707.262.001","DECKRING!D184/105X20","2.000","6/28/2018","7/27/2018"
"1304112","122.888.138.200","KAMMERRING TYP2311!D240/117X32","6.000","7/6/2018","7/19/2018"
"1304117","122.875.797.001","KAMMERRING TYP3200!D240/117X32","6.000","7/3/2018","7/19/2018"
"1304392","123.612.927.001","VENTILDECKEL!D330/19X74","4.000","7/17/2018","7/25/2018"
"1304570","122.869.071.200","OELABSTREIFUNG!D65","3.000","7/10/2018","7/26/2018"
"1305001","122.879.967.001","LATERNE DV-181!D193/122X235","4.000","6/20/2018","7/23/2018"
"1305352","122.864.432.001","INNERE BUECHSE!D236/104X432","6.000","6/13/2018","7/4/2018"
"1307154","122.132.330.001","DRUCKVENTILKOERPER!D184,5X90","6.000","6/7/2018","7/12/2018"
"1307942","122.131.788.001","SAUGVENTILKOERPER!D194,5X70","6.000","6/21/2018","7/25/2018"
"1307989","122.231.704.200","KAMMERRING NR.4!D340/105,0X51","1.000","6/21/2018","7/12/2018"
"1308142","106.011.692.001","STOPFB DECKEL!D280/125X54","8.000","7/7/2018","7/20/2018"
"1308844","122.887.433.200","PACKUNGSPATRONE NR.2!D110","1.000","7/18/2018","7/19/2018"
"1308845","122.887.445.200","PACKUNGSPATRONE NR.3!D110","1.000","7/17/2018","7/19/2018"
"1308846","122.887.406.200","PACKUNGSPATRONE NR.1!D110","1.000","7/18/2018","7/19/2018"
"1309316","120.709.744.201","DICHTRING KOMPL.!D136","3.000","7/19/2018","7/27/2018"
"1309629","000.630.312.601","DECKEL OELP!251X200X28","1.000","7/2/2018","8/2/2018"
"1309941","120.713.581.003","KOMPRESSORSCHILD EN!148X105X1","3.000","7/13/2018","8/2/2018"
"1311574","122.230.409.002","VENTILKOPFDICHTUNG D=136 MM!444X240X1","2.000","7/18/2018","7/27/2018"
"1312671","123.618.828.001","VENTILDECKEL SAUG!D370X64","4.000","7/24/2018","7/27/2018"
"V-968-022","VOR.RIC.HTU.NG","VORRICHTUNG-WERKZEUG HERSTELLUNG","1.000","7/20/2018","7/24/2018"
"1301034","123.618.330.200","STELLZYLINDER M-E-B-SA-O-243","6.000","7/18/2018","8/2/2018"
"1295612","122.842.612.001","KK-KOERPER!D155X255","6.000","4/12/2018","7/19/2018"
"1296786","123.617.095.201","ZYLINDER SPEDITION CSS!C3QC-2.35","1.000","7/17/2018","7/20/2018"
"1297754","123.603.761.201","ZYL-BLOCK VORMONTAGE!3K160-3K_1 (CLASS)","3.000","7/5/2018","8/3/2018"
"1298007","122.840.908.201","GRUNDPLATTE!4D250B","1.000","5/15/2018","7/27/2018"
"1298389","123.618.544.200","KAMMERRING NR. 8!D365/105,5X54 UM","8.000","7/3/2018","7/23/2018"
"1298473","000.630.862.485","ABSTREIFELEMENT LW200!D132/120X15","50.000","5/24/2018","7/25/2018"
"1299179","123.618.924.001","KOLBENSTANGE WC TROCKENLAUF!D65X1931","4.000","5/31/2018","7/30/2018"
"1299473","122.840.836.203","ZAHNRADOELPUMPE!2KL90","2.000","7/10/2018","7/19/2018"
"1300193","123.604.841.199","KOMPRESSOR LGE ASME LI!3K160-3K_1","3.000","6/19/2018","7/27/2018"
"1300321","123.604.841.200","KOMPRESSOR MIT ROHRL.!3K160-3K_1","3.000","7/5/2018","8/9/2018"
"1300849","123.618.506.001","ZYLINDERDECKEL!D1205X315","2.000","6/6/2018","7/30/2018"
"1300851","122.886.943.001","VENTILDECKEL!D433/50X44","12.000","6/25/2018","7/9/2018"
"1301012","123.617.795.200","ZYL-BLOCK ABPRESSEN!2KL90-2D_1(CLASS)","2.000","6/13/2018","7/23/2018"
"1301097","123.605.936.200","KW-LEITUNG!G1/2"" 150LBS SCHED80S","2.000","7/11/2018","7/18/2018"
"1301735","122.886.551.001","ZYLINDERBODEN!D895X339","1.000","5/22/2018","7/20/2018"
"1301750","122.886.549.001","ZYLINDER!1259X1600X1190","1.000","6/15/2018","7/30/2018"
"1301893","122.217.959.201","SCHMIERPUMPENGEHAEUSE!","30.000","7/19/2018","7/26/2018"
"1302332","120.711.800.200","KW-LEITUNG!G1""-1"" 150LBS SCHED80S L180","5.000","7/6/2018","7/17/2018"
"1302345","123.603.178.200","AUSBAUWERKZEUG!D212X168","1.000","7/19/2018","8/2/2018"
"1302346","123.603.183.200","AUSBAUWERKZEUG!D212X103","1.000","7/19/2018","8/2/2018"
"1302347","123.604.622.200","AUFHAENGEVORRICHTUNG!","1.000","7/19/2018","8/2/2018"
"1304391","123.601.165.001","ZYLINDERDECKEL!D445X311","1.000","6/21/2018","7/25/2018"
"1305368","120.702.306.001","GRUNDRING!D440/120X125","6.000","6/18/2018","7/16/2018"
"1306356","123.617.773.002","LATERNE SV-115!D127/74X165","4.000","6/26/2018","7/23/2018"
"1306744","123.617.773.002","LATERNE SV-115!D127/74X165","4.000","6/22/2018","7/23/2018"
"1307105","106.074.556.201","STOPFB DECKEL!D225X80X46","10.000","6/22/2018","7/5/2018"
"1308071","123.621.384.001","REPARATURBUECHSE!D24,05X32,5","3.000","6/6/2018","6/15/2018"
"1308848","122.226.904.001","SAUGVENTILKOERPER!D129X65","1.000","6/29/2018","7/23/2018"
"1311992","122.841.670.002.C","KOLBENMUTTER SB!SP-G3.00-11/W","4.000","7/25/2018","7/27/2018"
"1312078","123.604.841.900","KOMPRESSOR SPEDI LGE ASME LI!3K160-3K_1","3.000","7/20/2018","8/7/2018"
"A141060A","NCR","NON COMFORMITY REPORT","1.000","7/9/2018","8/8/2018"
"A141255A","NCR","NON COMFORMITY REPORT","10.000","7/24/2018","7/25/2018"
"1294008","122.840.877.001","DECKEL W-DICHT!D426X78","1.000","6/26/2018","7/12/2018"
"1296629","123.617.017.200","ZYLINDER ABPRESSEN!GEB 120A_01","1.000","6/7/2018","7/30/2018"
"1297696","122.864.673.001","ZYL-BLOCK!1400X740X1140(CLASS)","1.000","7/9/2018","7/31/2018"
"1297697","122.886.815.001","ZYL-DECKEL!D680X361(CLASS)","1.000","6/14/2018","7/10/2018"
"1298726","106.106.364.200","SCHUBSTANGE!4D375","1.000","5/7/2018","8/6/2018"
"1299810","122.854.849.200","STELLZYLINDER-ABPRESSEN DK-F","20.000","7/23/2018","7/30/2018"
"1299934","123.618.192.200","PACKUNG!D90 5EL TROCKENLAUF","2.000","7/20/2018","7/30/2018"
"1300174","000.630.862.486","ABSTREIFELEMENT LW200!D132/120X15","50.000","5/23/2018","7/10/2018"
"1300707","123.601.963.200","KOLBENSTANGENSCHMIERUNG!6LP190","1.000","7/16/2018","7/25/2018"
"1300768","122.886.853.001","ZYL-DECKEL!D405X275(CLASS)","1.000","7/12/2018","7/19/2018"
"1300847","123.618.674.001","ZYLINDER!1630X2000X1210","2.000","5/14/2018","8/6/2018"
"1301023","123.605.921.200","ZWISCHENSTUECK!ABPRESSEN(BV/LR/DNV-GL)","2.000","6/12/2018","7/20/2018"
"1301175","122.853.673.001","ZYLINDERDECKEL!D635X265","1.000","6/8/2018","7/10/2018"
"1301364","122.850.949.001","LATERNE DV-218!D230/143X228","8.000","6/8/2018","7/31/2018"
"1301791","122.855.074.001","GEGENGEWICHT!269X94X117,5","10.000","5/23/2018","7/23/2018"
"1302325","122.854.380.001","SAUGVENTILSITZ!D184,5X150","1.000","6/27/2018","8/2/2018"
"1302328","120.710.210.203","ROHRANSCHLUSS!G1""-1""","3.000","7/6/2018","7/18/2018"
"1302339","123.610.515.200","KW-LEITUNG!G1-1"" 150LBS SCHED80S","1.000","7/6/2018","7/17/2018"
"1302737","120.712.728.G81","ANTRIEB!2K160/3K140/3K160","3.000","7/13/2018","7/27/2018"
