to_char, description, time_measured, time_planned, delay
2018-06-04, ROHRSCHLOSSER, 1242480.000, 476640.000, 212.73333333333333330000
2018-06-04, RUNDSCHLEIFMASCH., 1353600.000, 117000.000, 343.5000000000000000
2018-06-04, SCHLEIF. HYPER KOMP, 944520.000, 171252.000, 214.79666666666666666667
2018-06-04, SCHLEIFEN, GRATEN, VERPUTZEN, 2316600.000, 339048.000, 549.32000000000000000000
2018-06-04, SCHLOSSER VERP. GTF, 704700.000, 335700.000, 102.50000000000000000000
2018-06-04, SP.-DREHEN GROSS, 153900.000, 87300.000, 18.50000000000000000000
2018-06-04, SP.-DREHEN KLEIN, 40500.000, 33300.000, 2.00000000000000000000
2018-06-04, STELLZYLINDER MONT., 39780.000, 12780.000, 7.5000000000000000
2018-06-04, WASCHANLAGE RECHTS, 27360.000, 7200.000, 5.60000000000000000000
2018-06-11, ABSÄGEN OPTIMO, 16929540.000, 492606.000, 4566.20666666666666679999
2018-06-11, ANREISSPLATZ M./M., 366480.000, 131760.000, 65.20000000000000000000
2018-06-11, AUTOFRETTAGE, 2478240.000, 165960.000, 642.30000000000000000000
2018-06-11, BAZ-MA-400HA, 3406320.000, 224064.000, 883.9600000000000000
2018-06-11, BOHRWERK SCHARMANN, 87300.000, 45900.000, 11.50000000000000000000
2018-06-11, CNC-VERT.-DREHEN DS, 158400.000, 154800.000, 1.0000000000000000
2018-06-11, DBAZ MCT 350-2000, 2066040.000, 350640.000, 476.50000000000000000000
2018-06-11, DBAZ MCT 550-2000, 3611640.000, 534960.000, 855.38333333333333330000
2018-06-11, DBAZ MCT 550-3000, 931320.000, 161208.000, 213.4200000000000000
2018-06-11, DBAZ MCT 550-RS, 726120.000, 235800.000, 136.2000000000000000
2018-06-11, DBAZ MULTUS B200, 15628140.000, 332460.000, 4248.8000000000000000
2018-06-11, DBAZ MULTUS B400, 3934800.000, 303840.000, 1008.60000000000000000000
2018-06-11, DRUCKPR. KLEINTEILE, 901260.000, 89100.000, 225.6000000000000000
2018-06-11, DRUCKPRÜFUNG, 1193400.000, 701100.000, 138.0000000000000000
2018-06-11, DRUCKPRÜFUNG ROHRL., 150840.000, 55800.000, 26.30000000000000000000
2018-06-11, FABR. KONTROLLE, 2947860.000, 406872.000, 705.83000000000000000000
2018-06-11, FL.-/DRUCKFLIESSLÄP, 328980.000, 91044.000, 66.09333333333333330000
2018-06-11, HONMASCHINE, 18540.000, 10620.000, 2.2000000000000000
2018-06-11, KAMMERRINGE PL4 FIN, 157740.000, 66060.000, 25.46666666666666666667
2018-06-11, KONTR. GROSSTEILE, 137100.000, 51300.000, 23.83333333333333333333
2018-06-11, KONTR. HD-HYPER T., 99720.000, 39960.000, 16.60000000000000000000
2018-06-11, MALER KOMPR., 576540.000, 241020.000, 93.20000000000000000000
2018-06-11, MAT.-PRÜF.QUALITECH, 1088040.000, 124560.000, 267.6333333333333333
2018-06-11, MESSMASCHINE GROSS, 354420.000, 104580.000, 69.4000000000000000
2018-06-11, MESSMASCHINE KLEIN, 87660.000, 40140.000, 13.20000000000000000000
2018-06-11, MONT.BG GROSS/KLEIN, 311940.000, 128340.000, 51.00000000000000000000
2018-06-11, MONTAGE SCHUBST.-KK, 1432800.000, 169200.000, 351.0000000000000000
2018-06-11, OELABSTR. LAEPPEN, 7001100.000, 119340.000, 1911.6000000000000000
2018-06-11, PRÜFEN HD-SCHMIERPUMPEN, 91800.000, 19800.000, 20.0000000000000000
2018-06-11, RAD.-SCHLEIFMASCH., 1233780.000, 276012.000, 266.04666666666666669999
2018-06-11, RADIALBOHRMASCHINEN, 315000.000, 34200.000, 78.0000000000000000
2018-06-11, ROHRSCHLOSSER, 851460.000, 386100.000, 129.26666666666666660000
2018-06-11, ROHRSCHLOSSER PL1/3, 135000.000, 127800.000, 2.0000000000000000
2018-06-11, RUNDSCHLEIFMASCH., 263160.000, 102600.000, 44.6000000000000000
2018-06-11, SCHLEIF. HYPER KOMP, 1873560.000, 233352.000, 455.61333333333333333336
2018-06-11, SCHLEIFEN, GRATEN, VERPUTZEN, 1375680.000, 354312.000, 283.71333333333333330000
2018-06-11, SCHLOSSER VERP. GTF, 674640.000, 228240.000, 124.00000000000000000000
2018-06-11, SERVICE UND MONTAGE, 13860.000, 3060.000, 3.00000000000000000000
2018-06-11, SP.-DREHEN GROSS, 201600.000, 75600.000, 35.00000000000000000000
2018-06-11, SP.-DREHEN KLEIN, 166500.000, 66060.000, 27.90000000000000000000
2018-06-11, WASCHANLAGE RECHTS, 31500.000, 13500.000, 5.00000000000000000000
2018-06-11, ZELLE FRÄSEN/BOHREN, 887940.000, 54180.000, 231.60000000000000000000
2018-06-18, ABNAHME DRUCKPRÜF., 6840.000, 4680.000, 0.60000000000000000000
2018-06-18, ABSÄGEN OPTIMO, 4997160.000, 192600.000, 1334.80000000000000000000
2018-06-18, ANREISSPLATZ M./M., 247500.000, 179100.000, 19.0000000000000000
2018-06-18, AUTOFRETTAGE, 1901700.000, 147240.000, 487.35000000000000000000
2018-06-18, BAZ-MA-400HA, 541800.000, 140400.000, 111.5000000000000000
2018-06-18, BOHRWERK SCHARMANN, 118800.000, 46800.000, 20.00000000000000000000
2018-06-18, CNC-VERT.-DREHEN DS, 660600.000, 331200.000, 91.5000000000000000
2018-06-18, DBAZ MCT 350-2000, 7191600.000, 590400.000, 1833.66666666666666669999
2018-06-18, DBAZ MCT 550-2000, 2337360.000, 515340.000, 505.36666666666666670000
2018-06-18, DBAZ MCT 550-3000, 9873720.000, 261000.000, 2668.7000000000000000
2018-06-18, DBAZ MCT 550-RS, 950760.000, 234000.000, 198.1000000000000001
2018-06-18, DBAZ MULTUS B200, 23135220.000, 376920.000, 6321.2500000000000000
2018-06-18, DBAZ MULTUS B400, 5247900.000, 313380.000, 1370.70000000000000000000
2018-06-18, DRUCKPR. KLEINTEILE, 560700.000, 64620.000, 137.80000000000000000000
2018-06-18, DRUCKPRÜFUNG, 367200.000, 135900.000, 65.0000000000000000
2018-06-18, DRUCKPRÜFUNG ROHRL., 104640.000, 45540.000, 16.30000000000000000000
2018-06-18, FABR. KONTROLLE, 4098420.000, 563580.000, 981.90000000000000000001
2018-06-18, FL.-/DRUCKFLIESSLÄP, 1483440.000, 61812.000, 394.89666666666666666667
2018-06-18, GRAVIEREN SCHILDER, 26280.000, 17640.000, 2.4000000000000000
2018-06-18, KAMMERRINGE PL4 FIN, 130980.000, 74844.000, 15.59333333333333333334
2018-06-18, KK-KÖRPER/KK-SCHUH, 4557600.000, 237600.000, 1200.0000000000000000
2018-06-18, KONTR. HD-HYPER T., 379260.000, 156060.000, 62.00000000000000000000
2018-06-18, MALER KLEIN, 1054260.000, 467460.000, 163.00000000000000000000
2018-06-18, MAT.-PRÜF.QUALITECH, 1019040.000, 181512.000, 232.64666666666666663333
2018-06-18, MESSMASCHINE GROSS, 176400.000, 46800.000, 36.0000000000000000
2018-06-18, MESSMASCHINE KLEIN, 663360.000, 201960.000, 128.16666666666666666667
2018-06-18, MONT.BG GROSS/KLEIN, 484500.000, 139212.000, 95.91333333333333330000
2018-06-18, MONTAGE SCHUBST.-KK, 597960.000, 119520.000, 132.90000000000000000000
2018-06-18, OELABSTR. LAEPPEN, 13158900.000, 268380.000, 3580.7000000000000000
2018-06-18, PRÜFEN HD-SCHMIERPUMPEN, 2305800.000, 145800.000, 600.0000000000000000
2018-06-18, RAD.-SCHLEIFMASCH., 2766420.000, 463788.000, 639.62000000000000006668
2018-06-18, ROHRSCHLOSSER, 1121400.000, 431460.000, 192.15000000000000000000
2018-06-18, ROHRSCHLOSSER PL1/3, 323400.000, 289800.000, 9.33333333333333330000
2018-06-18, RUNDSCHLEIFMASCH., 519300.000, 112500.000, 113.00000000000000000000
2018-06-18, SCHLEIF. HYPER KOMP, 522540.000, 171576.000, 97.49000000000000000000
2018-06-18, SCHLEIFEN, GRATEN, VERPUTZEN, 2215020.000, 351900.000, 517.53333333333333330000
2018-06-18, SCHLOSSER VERP. GTF, 430200.000, 205200.000, 62.50000000000000000000
2018-06-18, SERVICE UND MONTAGE, 576900.000, 15300.000, 156.0000000000000000
2018-06-18, STELLZYLINDER MONT., 144540.000, 43740.000, 28.00000000000000000000
2018-06-18, ZELLE FRÄSEN/BOHREN, 38880.000, 24480.000, 4.00000000000000000000
2018-06-25, ABSÄGEN OPTIMO, 5136660.000, 217224.000, 1366.92666666666666679998
2018-06-25, ANREISSPLATZ M./M., 572040.000, 132840.000, 122.0000000000000000
2018-06-25, AUTOFRETTAGE, 3562020.000, 176220.000, 940.5000000000000000
2018-06-25, BAZ-MA-400HA, 127020.000, 39204.000, 24.3933333333333333
2018-06-25, BOHRWERK SCHARMANN, 144900.000, 54900.000, 25.0000000000000000
2018-06-25, CNC-BAZ DS ALPHA, 441900.000, 169200.000, 75.7500000000000000
2018-06-25, CNC-BAZ HEAVYSPEED, 805500.000, 468000.000, 93.7500000000000000
2018-06-25, CNC-VERT.-DREHEN DS, 637200.000, 550800.000, 23.0000000000000000
2018-06-25, DBAZ MCT 350-2000, 2666520.000, 310896.000, 654.34000000000000000000
2018-06-25, DBAZ MCT 550-2000, 6630660.000, 488880.000, 1706.55000000000000000000
2018-06-25, DBAZ MCT 550-3000, 238500.000, 115020.000, 33.80000000000000000000
2018-06-25, DBAZ MCT 550-RS, 2059560.000, 338040.000, 478.2000000000000000
2018-06-25, DBAZ MULTUS B200, 7902540.000, 245340.000, 2127.0000000000000000
2018-06-25, DBAZ MULTUS B400, 2505420.000, 282060.000, 617.60000000000000000000
2018-06-25, DRUCKPR. KLEINTEILE, 855540.000, 82260.000, 214.8000000000000000
2018-06-25, DRUCKPRÜFUNG ROHRL., 85140.000, 32760.000, 14.50000000000000000000
2018-06-25, FABR. KONTROLLE, 4357980.000, 523656.000, 1065.08999999999999993337
2018-06-25, FL.-/DRUCKFLIESSLÄP, 230700.000, 52920.000, 49.38333333333333336667
2018-06-25, KAMMERRINGE PL4 FIN, 32460.000, 22788.000, 2.68666666666666666667
2018-06-25, KEILN.-ZIEHMASCHINE, 67680.000, 31320.000, 10.1000000000000000
2018-06-25, KK-KÖRPER/KK-SCHUH, 8897400.000, 323640.000, 2381.6000000000000000
2018-06-25, KONTR. GROSSTEILE, 180000.000, 86400.000, 26.0000000000000000
2018-06-25, KONTR. HD-HYPER T., 369720.000, 88920.000, 78.00000000000000000000
2018-06-25, MALER KLEIN, 614880.000, 293040.000, 89.40000000000000000000
2018-06-25, MALER KOMPR., 654840.000, 383400.000, 75.40000000000000000000
2018-06-25, MAT.-PRÜF.QUALITECH, 595200.000, 158940.000, 121.1833333333333333
2018-06-25, MESSMASCHINE GROSS, 132480.000, 30240.000, 28.4000000000000000
2018-06-25, MESSMASCHINE KLEIN, 1037880.000, 160920.000, 243.60000000000000000000
2018-06-25, MONT.BG GROSS/KLEIN, 1102500.000, 336780.000, 212.70000000000000000000
2018-06-25, MONTAGE, 324900.000, 11700.000, 87.0000000000000000
2018-06-25, MONTAGE SCHUBST.-KK, 875700.000, 135000.000, 205.7500000000000000
2018-06-25, OELABSTR. LAEPPEN, 14147100.000, 243180.000, 3862.2000000000000000
2018-06-25, OPF ROHRSCHLOSSER, 104400.000, 39600.000, 18.0000000000000000
2018-06-25, PRÜFEN HD-SCHMIERPUMPEN, 2814300.000, 114300.000, 750.0000000000000000
2018-06-25, RAD.-SCHLEIFMASCH., 4143540.000, 332784.000, 1058.54333333333333350000
2018-06-25, RADIALBOHRMASCHINEN, 404280.000, 36720.000, 102.10000000000000000000
2018-06-25, ROHRSCHLOSSER, 1017840.000, 472680.000, 151.43333333333333330000
2018-06-25, RUNDSCHLEIFMASCH., 184860.000, 60660.000, 34.50000000000000000000
2018-06-25, SCHLEIF. HYPER KOMP, 889860.000, 170388.000, 199.85333333333333333334
2018-06-25, SCHLEIFEN, GRATEN, VERPUTZEN, 4262640.000, 478224.000, 1051.22666666666666670000
2018-06-25, SCHLOSSER VERP. GTF, 1182600.000, 397800.000, 218.00000000000000000000
2018-06-25, SERVICE UND MONTAGE, 672300.000, 23580.000, 180.20000000000000000000
2018-06-25, SP.-DREHEN GROSS, 41400.000, 34200.000, 2.0000000000000000
2018-06-25, SP.-DREHEN KLEIN, 1110960.000, 104400.000, 279.60000000000000000000
2018-06-25, STELLZYLINDER MONT., 121500.000, 33300.000, 24.50000000000000000000
2018-06-25, ZELLE FRÄSEN/BOHREN, 64800.000, 15840.000, 13.60000000000000000000
2018-07-02, ABL.KONTR. MONTAGE, 59400.000, 16200.000, 12.0000000000000000
2018-07-02, ABSÄGEN OPTIMO, 10748820.000, 279039.000, 2908.56416666666666673334
2018-07-02, ANREISSPLATZ M./M., 303660.000, 135900.000, 46.60000000000000000000
2018-07-02, AUTOFRETTAGE, 2500200.000, 145800.000, 654.0000000000000000
2018-07-02, BAZ ECOFORCE, 87300.000, 81000.000, 1.7500000000000000
2018-07-02, BAZ-MA-400HA, 807660.000, 183780.000, 173.30000000000000000000
2018-07-02, BOHRWERK SCHARMANN, 25200.000, 19800.000, 1.50000000000000000000
2018-07-02, CNC-VERT.-DREHEN DS, 397800.000, 160200.000, 66.0000000000000000
2018-07-02, DBAZ MCT 350-2000, 3668940.000, 465840.000, 889.75000000000000000000
2018-07-02, DBAZ MCT 550-2000, 4289400.000, 667080.000, 1006.2000000000000000
2018-07-02, DBAZ MCT 550-3000, 646260.000, 144180.000, 139.46666666666666670000
2018-07-02, DBAZ MCT 550-RS, 911880.000, 284400.000, 173.80000000000000000000
2018-07-02, DBAZ MULTUS B200, 11458680.000, 257400.000, 3110.8000000000000000
2018-07-02, DBAZ MULTUS B400, 4248180.000, 247500.000, 1111.30000000000000000000
2018-07-02, DRUCKPR. KLEINTEILE, 100980.000, 25380.000, 21.0000000000000000
2018-07-02, DRUCKPROBE SERV, 37800.000, 30600.000, 2.00000000000000000000
2018-07-02, DRUCKPRÜFUNG, 270000.000, 212400.000, 16.0000000000000000
2018-07-02, DRUCKPRÜFUNG ROHRL., 238980.000, 94140.000, 40.10000000000000000000
2018-07-02, FABR. KONTROLLE, 3432228.000, 501876.000, 813.98666666666666660000
2018-07-02, FL.-/DRUCKFLIESSLÄP, 3213720.000, 72216.000, 872.64000000000000000000
2018-07-02, HONMASCHINE, 310500.000, 72900.000, 66.0000000000000000
2018-07-02, KAMMERRINGE PL4 FIN, 26460.000, 12852.000, 3.78000000000000000000
2018-07-02, KEILN.-ZIEHMASCHINE, 11340.000, 6120.000, 1.20000000000000000000
2018-07-02, KK-KÖRPER/KK-SCHUH, 260100.000, 44100.000, 60.0000000000000000
2018-07-02, KONTR. GROSSTEILE, 106500.000, 71100.000, 9.83333333333333330000
2018-07-02, KONTR. HD-HYPER T., 160920.000, 45720.000, 32.00000000000000000000
2018-07-02, MALER KLEIN, 340020.000, 235080.000, 29.15000000000000000000
2018-07-02, MALER KOMPR., 394380.000, 107820.000, 79.60000000000000000000
2018-07-02, MAT.-PRÜF.QUALITECH, 150000.000, 53604.000, 26.7766666666666666
2018-07-02, MESSMASCHINE KLEIN, 294300.000, 51300.000, 67.5000000000000000
2018-07-02, MONT.BG GROSS/KLEIN, 501480.000, 203760.000, 82.70000000000000000000
2018-07-02, MONTAGE PL2/4, 279000.000, 225000.000, 15.0000000000000000
2018-07-02, MONTAGE SCHUBST.-KK, 824400.000, 96480.000, 202.20000000000000000000
2018-07-02, OELABSTR. LAEPPEN, 18961200.000, 312480.000, 5180.2000000000000000
2018-07-02, RAD.-SCHLEIFMASCH., 2387040.000, 209160.000, 604.96666666666666670000
2018-07-02, RADIALBOHRMASCHINEN, 268560.000, 27360.000, 67.00000000000000000000
2018-07-02, ROHRSCHLOSSER, 2106000.000, 447660.000, 460.65000000000000000000
2018-07-02, RUNDSCHLEIFMASCH., 453060.000, 139860.000, 87.0000000000000000
2018-07-02, SCHLEIF. HYPER KOMP, 557820.000, 129672.000, 118.93000000000000000000
2018-07-02, SCHLEIFEN, GRATEN, VERPUTZEN, 6939000.000, 438840.000, 1805.60000000000000000000
2018-07-02, SCHLOSSER VERP. GTF, 439200.000, 162000.000, 77.00000000000000000000
2018-07-02, SP.-DREHEN KLEIN, 898380.000, 98820.000, 222.60000000000000000000
2018-07-02, STELLZYLINDER MONT., 11880.000, 6840.000, 1.40000000000000000000
2018-07-02, WASCHANLAGE RECHTS, 20700.000, 7740.000, 3.6000000000000000
2018-07-02, ZELLE FRÄSEN/BOHREN, 3960.000, 2520.000, 0.40000000000000000000
2018-07-09, ABSÄGEN OPTIMO, 1285560.000, 62550.000, 339.91666666666666666669
2018-07-09, ANREISSPLATZ M./M., 270900.000, 123300.000, 41.0000000000000000
2018-07-09, AUTOFRETTAGE, 2296620.000, 109620.000, 607.5000000000000000
2018-07-09, BAZ ECOFORCE, 1002600.000, 376200.000, 174.0000000000000000
2018-07-09, BAZ-MA-400HA, 232200.000, 43200.000, 52.5000000000000000
2018-07-09, BOHRWERK SCHARMANN, 118800.000, 32400.000, 24.50000000000000000000
2018-07-09, CNC-BAZ DS ALPHA, 164700.000, 130500.000, 9.5000000000000000
2018-07-09, CNC-VERT.-DREHEN DS, 464400.000, 360000.000, 29.5000000000000000
2018-07-09, DBAZ MCT 350-2000, 13719720.000, 456480.000, 3683.73333333333333330000
2018-07-09, DBAZ MCT 550-2000, 2428020.000, 480780.000, 540.40000000000000000000
2018-07-09, DBAZ MCT 550-3000, 1449360.000, 346320.000, 306.4000000000000000
2018-07-09, DBAZ MCT 550-RS, 826200.000, 154080.000, 187.2000000000000000
2018-07-09, DBAZ MULTUS B200, 16327200.000, 321120.000, 4446.13333333333333330000
2018-07-09, DBAZ MULTUS B400, 1153740.000, 184860.000, 268.63333333333333330000
2018-07-09, DRUCKPR. KLEINTEILE, 1181520.000, 124740.000, 295.8000000000000000
2018-07-09, DRUCKPROBE SERV, 32400.000, 25200.000, 2.00000000000000000000
2018-07-09, DRUCKPRÜFUNG, 2307420.000, 690840.000, 449.8000000000000000
2018-07-09, DRUCKPRÜFUNG ROHRL., 69000.000, 20970.000, 13.30000000000000000000
2018-07-09, FABR. KONTROLLE, 3142500.000, 460872.000, 744.89666666666666670004
2018-07-09, FL.-/DRUCKFLIESSLÄP, 919920.000, 120132.000, 222.16333333333333336667
2018-07-09, KAMMERRINGE PL4 FIN, 40800.000, 11880.000, 8.03333333333333333333
2018-07-09, KK-KÖRPER/KK-SCHUH, 127800.000, 41400.000, 24.0000000000000000
2018-07-09, KONTR. GROSSTEILE, 203400.000, 102600.000, 28.0000000000000000
2018-07-09, KONTR. HD-HYPER T., 227160.000, 69480.000, 43.80000000000000000000
2018-07-09, MALER KLEIN, 1108440.000, 421560.000, 190.80000000000000000000
2018-07-09, MALER KOMPR., 1031760.000, 465120.000, 157.4000000000000000
2018-07-09, MAT.-PRÜF.QUALITECH, 374100.000, 109188.000, 73.58666666666666660000
2018-07-09, MESSMASCHINE GROSS, 175500.000, 56700.000, 33.0000000000000000
2018-07-09, MESSMASCHINE KLEIN, 170100.000, 45900.000, 34.50000000000000000000
2018-07-09, MONT.BG GROSS/KLEIN, 4865580.000, 710460.000, 1154.20000000000000000000
2018-07-09, MONTAGE SCHUBST.-KK, 488880.000, 126000.000, 100.80000000000000000000
2018-07-09, OELABSTR. LAEPPEN, 14109300.000, 266220.000, 3845.3000000000000000
2018-07-09, OPF ROHRSCHLOSSER, 144900.000, 57600.000, 24.2500000000000000
2018-07-09, PRÜFEN HD-SCHMIERPUMPEN, 3690000.000, 118800.000, 992.0000000000000000
2018-07-09, RAD.-SCHLEIFMASCH., 2648460.000, 182808.000, 684.90333333333333336667
2018-07-09, RADIALBOHRMASCHINEN, 44640.000, 18720.000, 7.20000000000000000000
2018-07-09, ROHRSCHLOSSER, 1199040.000, 377280.000, 228.26666666666666660000
2018-07-09, RUNDSCHLEIFMASCH., 590400.000, 140400.000, 125.0000000000000000
2018-07-09, SCHLEIF. HYPER KOMP, 675420.000, 172692.000, 139.64666666666666670000
2018-07-09, SCHLEIFEN, GRATEN, VERPUTZEN, 1919700.000, 289620.000, 452.80000000000000000000
2018-07-09, SCHLOSSER VERP. GTF, 567000.000, 226800.000, 94.50000000000000000000
2018-07-09, SP.-DREHEN GROSS, 239400.000, 106200.000, 37.0000000000000000
2018-07-09, SP.-DREHEN KLEIN, 11003400.000, 177300.000, 3007.2500000000000000
2018-07-09, STELLZYLINDER MONT., 8100.000, 5580.000, 0.70000000000000000000
2018-07-09, WASCHANLAGE RECHTS, 33840.000, 10800.000, 6.40000000000000000000
2018-07-09, ZELLE FRÄSEN/BOHREN, 297900.000, 36540.000, 72.60000000000000000000
2018-07-16, ABSÄGEN OPTIMO, 4791360.000, 179291.000, 1281.35527777777777777833
2018-07-16, ANREISSPLATZ M./M., 529740.000, 225180.000, 84.60000000000000000000
2018-07-16, AUTOFRETTAGE, 151200.000, 86400.000, 18.0000000000000000
2018-07-16, BAZ-MA-400HA, 164700.000, 54540.000, 30.60000000000000000000
2018-07-16, BOHRWERK SCHARMANN, 141300.000, 63900.000, 21.50000000000000000000
2018-07-16, CNC-BAZ DS ALPHA, 506700.000, 129600.000, 104.7500000000000000
2018-07-16, CNC-VERT.-DREHEN DS, 718200.000, 365400.000, 97.00000000000000000000
2018-07-16, DBAZ MCT 350-2000, 280620.000, 109260.000, 47.6000000000000000
2018-07-16, DBAZ MCT 550-2000, 3000780.000, 583740.000, 671.70000000000000000000
2018-07-16, DBAZ MCT 550-3000, 1344420.000, 256860.000, 302.10000000000000000000
2018-07-16, DBAZ MCT 550-RS, 2059260.000, 362700.000, 471.26666666666666670000
2018-07-16, DBAZ MULTUS B200, 14448600.000, 355500.000, 3914.00000000000000000000
2018-07-16, DBAZ MULTUS B400, 6549480.000, 155160.000, 1776.2000000000000000
2018-07-16, DRUCKPR. KLEINTEILE, 507420.000, 61380.000, 124.80000000000000000000
2018-07-16, DRUCKPROBE SERV, 16200.000, 9000.000, 2.0000000000000000
2018-07-16, DRUCKPRÜFUNG ROHRL., 288240.000, 105120.000, 50.70000000000000000000
2018-07-16, FABR. KONTROLLE, 7427736.000, 605340.000, 1895.11000000000000003337
2018-07-16, FL.-/DRUCKFLIESSLÄP, 75780.000, 30096.000, 12.69000000000000000000
2018-07-16, HONMASCHINE, 63000.000, 27000.000, 10.0000000000000000
2018-07-16, KAMMERRINGE PL4 FIN, 66960.000, 17964.000, 13.61000000000000000000
2018-07-16, KK-KÖRPER/KK-SCHUH, 477000.000, 88200.000, 108.0000000000000000
2018-07-16, KONTR. GROSSTEILE, 98820.000, 70020.000, 8.00000000000000000000
2018-07-16, KONTR. HD-HYPER T., 288000.000, 83520.000, 56.80000000000000000000
2018-07-16, LASER, 57600.000, 32400.000, 7.0000000000000000
2018-07-16, MALER KOMPR., 1104840.000, 437400.000, 185.40000000000000000000
2018-07-16, MAT.-PRÜF.QUALITECH, 451980.000, 104328.000, 96.5666666666666667
2018-07-16, MESSMASCHINE GROSS, 100800.000, 36000.000, 18.0000000000000000
2018-07-16, MESSMASCHINE KLEIN, 213300.000, 90900.000, 34.00000000000000000000
2018-07-16, MONT.BG GROSS/KLEIN, 674820.000, 348300.000, 90.70000000000000000000
2018-07-16, MONTAGE, 3600900.000, 36900.000, 990.0000000000000000
2018-07-16, MONTAGE SCHUBST.-KK, 671400.000, 106200.000, 157.0000000000000000
2018-07-16, OELABSTR. LAEPPEN, 9513900.000, 141300.000, 2603.50000000000000000000
2018-07-16, PRÜFEN HD-SCHMIERPUMPEN, 81900.000, 6300.000, 21.0000000000000000
2018-07-16, RAD.-SCHLEIFMASCH., 748440.000, 184140.000, 156.75000000000000000000
2018-07-16, RADIALBOHRMASCHINEN, 61920.000, 29520.000, 9.00000000000000000000
2018-07-16, ROHRSCHLOSSER, 1400220.000, 510660.000, 247.10000000000000000000
2018-07-16, RUNDSCHLEIFMASCH., 61200.000, 39600.000, 6.0000000000000000
2018-07-16, SCHLEIF. HYPER KOMP, 9240.000, 4392.000, 1.34666666666666666667
2018-07-16, SCHLEIFEN, GRATEN, VERPUTZEN, 4039800.000, 374904.000, 1018.02666666666666670000
2018-07-16, SCHLOSSER VERP. GTF, 327600.000, 183600.000, 40.00000000000000000000
2018-07-16, SP.-DREHEN KLEIN, 10884960.000, 144180.000, 2983.5500000000000000
2018-07-16, STELLZYLINDER MONT., 99360.000, 27360.000, 20.00000000000000000000
2018-07-16, VERPACKEN, 3600300.000, 36900.000, 990.0000000000000000
2018-07-16, WASCHANLAGE RECHTS, 20700.000, 16380.000, 1.20000000000000000000
2018-07-16, ZELLE FRÄSEN/BOHREN, 48240.000, 16920.000, 8.70000000000000000000
2018-07-23, ABSÄGEN OPTIMO, 3477000.000, 165474.000, 920.13500000000000013332
2018-07-23, ANREISSPLATZ M./M., 162000.000, 86400.000, 21.0000000000000000
2018-07-23, AUTOFRETTAGE, 468360.000, 131400.000, 93.6000000000000000
2018-07-23, BAZ ECOFORCE, 750600.000, 307800.000, 123.0000000000000000
2018-07-23, BAZ-MA-400HA, 6863040.000, 375840.000, 1802.00000000000000000000
2018-07-23, BOHRWERK SCHARMANN, 167400.000, 99000.000, 19.00000000000000000000
2018-07-23, CNC-BAZ DS ALPHA, 147600.000, 136800.000, 3.0000000000000000
2018-07-23, CNC-BAZ HEAVYSPEED, 139500.000, 129600.000, 2.7500000000000000
2018-07-23, CNC-VERT.-DREHEN DS, 415800.000, 244800.000, 47.0000000000000000
2018-07-23, DBAZ MCT 350-2000, 1294920.000, 298440.000, 276.80000000000000000000
2018-07-23, DBAZ MCT 550-2000, 3429120.000, 538740.000, 803.30000000000000000000
2018-07-23, DBAZ MCT 550-3000, 1159920.000, 254880.000, 251.4000000000000000
2018-07-23, DBAZ MCT 550-RS, 636300.000, 200340.000, 121.10000000000000000000
2018-07-23, DBAZ MULTUS B200, 21721500.000, 416700.000, 5918.0000000000000000
2018-07-23, DBAZ MULTUS B400, 892980.000, 113580.000, 216.50000000000000000000
2018-07-23, DRUCKPR. KLEINTEILE, 70020.000, 9540.000, 16.8000000000000000
2018-07-23, DRUCKPRÜFUNG ROHRL., 196620.000, 73800.000, 34.00000000000000000000
2018-07-23, FABR. KONTROLLE, 1883148.000, 277488.000, 446.01666666666666666668
2018-07-23, FL.-/DRUCKFLIESSLÄP, 37980.000, 8928.000, 8.07000000000000000000
2018-07-23, HONMASCHINE, 126360.000, 35640.000, 25.2000000000000000
2018-07-23, KAMMERRINGE PL4 FIN, 53820.000, 20376.000, 9.29000000000000000000
2018-07-23, KK-KÖRPER/KK-SCHUH, 144900.000, 36900.000, 30.0000000000000000
2018-07-23, KONTR. GROSSTEILE, 190800.000, 113400.000, 21.50000000000000000000
2018-07-23, KONTR. HD-HYPER T., 79920.000, 43920.000, 10.00000000000000000000
2018-07-23, MALER KLEIN, 1053000.000, 345240.000, 196.60000000000000000000
2018-07-23, MALER KOMPR., 11520.000, 6480.000, 1.40000000000000000000
2018-07-23, MESSMASCHINE GROSS, 227160.000, 108360.000, 33.0000000000000000
2018-07-23, MESSMASCHINE KLEIN, 2371860.000, 121140.000, 625.2000000000000000
2018-07-23, MONT.BG GROSS/KLEIN, 394740.000, 234900.000, 44.40000000000000000000
2018-07-23, MONTAGE PL1/3, 51300.000, 26100.000, 7.00000000000000000000
2018-07-23, MONTAGE PL2/4, 1087560.000, 752040.000, 93.2000000000000000
2018-07-23, MONTAGE SCHUBST.-KK, 1154880.000, 179100.000, 271.0500000000000000
2018-07-23, OELABSTR. LAEPPEN, 10953000.000, 227160.000, 2979.4000000000000000
2018-07-23, OPF MONTAGE, 75600.000, 39600.000, 10.0000000000000000
2018-07-23, OPF ROHRSCHLOSSER, 36000.000, 14400.000, 6.0000000000000000
