2018-01-29 12:01:00.000	RUNDSCHLEIFMASCH.	1284300	171900	309
2018-01-29 12:01:00.000	SCHLEIF. HYPER KOMP	62820	37620	7
2018-01-29 12:01:00.000	SCHLEIFEN, GRATEN, VERPUTZEN	677340	147420	147.2
2018-01-29 12:01:00.000	SCHLOSSER VERP. GTF	390600	257400	37
2018-01-29 12:01:00.000	SP.-DREHEN GROSS	388800	154800	65
2018-01-29 12:01:00.000	SP.-DREHEN KLEIN	2130840	223920	529.7
2018-01-29 12:01:00.000	STELLZYLINDER MONT.	351720	49320	84
2018-01-29 12:01:00.000	ZELLE FRÄSEN/BOHREN	268740	29700	66.4
2018-02-05 12:02:00.000	ABSÄGEN OPTIMO	4782900	181422	1278.1883333333333333
2018-02-05 12:02:00.000	ANREISSPLATZ M./M.	268560	133920	37.4
2018-02-05 12:02:00.000	AUTOFRETTAGE	1634400	68400	435
2018-02-05 12:02:00.000	BAZ ECOFORCE	1026000	410400	171
2018-02-05 12:02:00.000	BAZ-MA-400HA	674640	140040	148.5
2018-02-05 12:02:00.000	BOHRWERK SCHARMANN	156000	36000	33.3333333333333333
2018-02-05 12:02:00.000	CNC-VERT.-DREHEN DS	57600	54000	1
2018-02-05 12:02:00.000	DBAZ MCT 350-2000	1012200	240264	214.4266666666666667
2018-02-05 12:02:00.000	DBAZ MCT 550-2000	3106560	664740	678.2833333333333333
2018-02-05 12:02:00.000	DBAZ MCT 550-3000	4738320	192060	1262.85
2018-02-05 12:02:00.000	DBAZ MCT 550-RS	512880	267840	68.0666666666666667
2018-02-05 12:02:00.000	DBAZ MULTUS B200	17939700	331740	4891.1
2018-02-05 12:02:00.000	DBAZ MULTUS B400	1390860	207900	328.6
2018-02-05 12:02:00.000	DRUCKPR. KLEINTEILE	697860	58140	177.7
2018-02-05 12:02:00.000	DRUCKPROBE SERV	46800	25200	6
2018-02-05 12:02:00.000	DRUCKPRÜFUNG ROHRL.	67740	38880	8.0166666666666667
2018-02-05 12:02:00.000	FABR. KONTROLLE	2032560	349416	467.54
2018-02-05 12:02:00.000	FL.-/DRUCKFLIESSLÄP	1132740	66420	296.2
2018-02-05 12:02:00.000	HONMASCHINE	132840	52200	22.4
2018-02-05 12:02:00.000	KAMMERRINGE PL4 FIN	103260	47700	15.4333333333333333
2018-02-05 12:02:00.000	KEILN.-ZIEHMASCHINE	264600	27000	66
2018-02-05 12:02:00.000	KK-KÖRPER/KK-SCHUH	3862800	241200	1006
2018-02-05 12:02:00.000	KONTR. HD-HYPER T.	92700	52380	11.2
2018-02-05 12:02:00.000	MALER KLEIN	828360	407520	116.9
2018-02-05 12:02:00.000	MALER KOMPR.	1414080	492480	256
2018-02-05 12:02:00.000	MAT.-PRÜF.QUALITECH	160800	37872	34.1466666666666667
2018-02-05 12:02:00.000	MESSMASCHINE KLEIN	333720	85680	68.9
2018-02-05 12:02:00.000	MONT.BG GROSS/KLEIN	695880	262080	120.5
2018-02-05 12:02:00.000	MONTAGE SCHUBST.-KK	651600	97200	154
2018-02-05 12:02:00.000	RAD.-SCHLEIFMASCH.	2288220	192204	582.2266666666666667
2018-02-05 12:02:00.000	RADIALBOHRMASCHINEN	97200	48600	13.5
2018-02-05 12:02:00.000	ROHRSCHLOSSER	1154100	617940	148.9333333333333333
2018-02-05 12:02:00.000	RUNDSCHLEIFMASCH.	585000	106200	133
2018-02-05 12:02:00.000	SCHLEIF. HYPER KOMP	649980	155880	137.25
2018-02-05 12:02:00.000	SCHLEIFEN, GRATEN, VERPUTZEN	1519200	206460	364.65
2018-02-05 12:02:00.000	SCHLOSSER VERP. GTF	329760	167760	45
2018-02-05 12:02:00.000	SP.-DREHEN GROSS	149400	68400	22.5
2018-02-05 12:02:00.000	SP.-DREHEN KLEIN	64260	30060	9.5
2018-02-05 12:02:00.000	ZELLE FRÄSEN/BOHREN	32940	22140	3
2018-02-12 12:02:00.000	ABSÄGEN OPTIMO	2175000	179732	554.2411111111111167
2018-02-12 12:02:00.000	AUTOFRETTAGE	33300	22500	3
2018-02-12 12:02:00.000	BAZ-MA-400HA	2840400	222336	727.24
2018-02-12 12:02:00.000	BOHRWERK SCHARMANN	209700	152100	16
2018-02-12 12:02:00.000	CNC-VERT.-DREHEN DS	270480	259200	3.1333333333333333
2018-02-12 12:02:00.000	DBAZ MCT 350-2000	325980	129420	54.6
2018-02-12 12:02:00.000	DBAZ MCT 550-2000	2146320	521136	451.44
2018-02-12 12:02:00.000	DBAZ MCT 550-3000	760980	159480	167.0833333333333333
2018-02-12 12:02:00.000	DBAZ MCT 550-RS	613620	375660	66.1
2018-02-12 12:02:00.000	DBAZ MULTUS B200	6280020	210852	1685.88
2018-02-12 12:02:00.000	DBAZ MULTUS B400	2571840	222840	652.5
2018-02-12 12:02:00.000	DRUCKPR. KLEINTEILE	194400	29160	45.9
2018-02-12 12:02:00.000	DRUCKPROBE SERV	35100	13500	6
2018-02-12 12:02:00.000	DRUCKPRÜFUNG	181800	162900	5.25
2018-02-12 12:02:00.000	DRUCKPRÜFUNG ROHRL.	28680	13410	4.2416666666666667
2018-02-12 12:02:00.000	FABR. KONTROLLE	1851420	360036	414.2733333333333333
2018-02-12 12:02:00.000	FL.-/DRUCKFLIESSLÄP	2249940	95256	598.5233333333333333
2018-02-12 12:02:00.000	KAMMERRINGE PL4 FIN	86040	40680	12.6
2018-02-12 12:02:00.000	KK-KÖRPER/KK-SCHUH	180900	18900	45
2018-02-12 12:02:00.000	KONTR. GROSSTEILE	123000	52200	19.6666666666666667
2018-02-12 12:02:00.000	KONTR. HD-HYPER T.	213660	92700	33.6
2018-02-12 12:02:00.000	LÄPPEN	7920	5760	0.6
2018-02-12 12:02:00.000	MALER KOMPR.	966060	336780	174.8
2018-02-12 12:02:00.000	MAT.-PRÜF.QUALITECH	1294080	329652	267.8966666666666667
2018-02-12 12:02:00.000	MESSMASCHINE KLEIN	73620	41220	9
2018-02-12 12:02:00.000	MONTAGE SCHUBST.-KK	1114200	171000	262
2018-02-12 12:02:00.000	OELABSTR. LAEPPEN	6055200	138600	1643.5
2018-02-12 12:02:00.000	RAD.-SCHLEIFMASCH.	536040	141120	109.7
2018-02-12 12:02:00.000	RADIALBOHRMASCHINEN	63720	27720	10
2018-02-12 12:02:00.000	ROHRSCHLOSSER	769500	365580	112.2
2018-02-12 12:02:00.000	RUNDSCHLEIFMASCH.	497340	157860	94.3
2018-02-12 12:02:00.000	SCHLEIF. HYPER KOMP	379080	137340	67.15
2018-02-12 12:02:00.000	SCHLEIFEN, GRATEN, VERPUTZEN	2130300	211140	533.1
